# λ	f(λ)
-34.1569802933104	-1645.78433434391
-34.1469802933104	-1608.6859733307
-34.1369802933104	-1573.25361572565
-34.1269802933104	-1539.37744926902
-34.1169802933104	-1506.95710499655
-34.1069802933104	-1475.90066350903
-34.0969802933104	-1446.1237841412
-34.0869802933104	-1417.54893965524
-34.0769802933104	-1390.10474183593
-34.0669802933104	-1363.72534563531
-34.0569802933104	-1338.34992139647
-34.0469802933104	-1313.92218625128
-34.0369802933104	-1290.38998709379
-34.0269802933104	-1267.7049286259
-34.0169802933104	-1245.82204089253
-34.0069802933104	-1224.69948150015
-33.9969802933104	-1204.29826836947
-33.9869802933104	-1184.58203943095
-33.9769802933104	-1165.51683614647
-33.9669802933104	-1147.07090814593
-33.9569802933104	-1129.21453661443
-33.9469802933104	-1111.91987436346
-33.9369802933104	-1095.16080077589
-33.9269802933104	-1078.9127900356
-33.9169802933104	-1063.15279124344
-33.9069802933104	-1047.85911918746
-33.8969802933104	-1033.01135467856
-33.8869802933105	-1018.59025348855
-33.8769802933105	-1004.5776630366
-33.8669802933105	-990.956446065534
-33.8569802933105	-977.710410633454
-33.8469802933105	-964.824245819095
-33.8369802933105	-952.283462604344
-33.8269802933105	-940.074339453917
-33.8169802933105	-928.183872162501
-33.8069802933105	-916.599727583975
-33.7969802933105	-905.310200896607
-33.7869802933105	-894.304176092934
-33.7769802933105	-883.57108941397
-33.7669802933105	-873.1008954749
-33.7569802933105	-862.884035853932
-33.7469802933105	-852.911409937846
-33.7369802933105	-843.174347837332
-33.7269802933105	-833.664585202685
-33.7169802933105	-824.374239786101
-33.7069802933105	-815.295789610861
-33.6969802933105	-806.422052620333
-33.6869802933105	-797.74616769107
-33.6769802933105	-789.261576904502
-33.6669802933105	-780.962008980963
-33.6569802933105	-772.841463788096
-33.6469802933105	-764.894197843226
-33.6369802933105	-757.114710736066
-33.6269802933105	-749.497732404328
-33.6169802933105	-742.038211200364
-33.6069802933105	-734.731302692065
-33.5969802933105	-727.572359145832
-33.5869802933105	-720.556919643653
-33.5769802933105	-713.680700790121
-33.5669802933105	-706.93958796871
-33.5569802933105	-700.329627109809
-33.5469802933105	-693.847016935906
-33.5369802933105	-687.488101651961
-33.5269802933105	-681.249364051438
-33.5169802933105	-675.127419010672
-33.5069802933105	-669.119007346305
-33.4969802933105	-663.220990012339
-33.4869802933105	-657.430342615137
-33.4769802933105	-651.744150226195
-33.4669802933105	-646.159602474029
-33.4569802933105	-640.673988897779
-33.4469802933105	-635.284694546413
-33.4369802933105	-629.989195808516
-33.4269802933105	-624.785056458679
-33.4169802933105	-619.669923907483
-33.4069802933105	-614.641525642955
-33.3969802933105	-609.697665852179
-33.3869802933106	-604.836222212506
-33.3769802933106	-600.055142842534
-33.3669802933106	-595.352443403621
-33.3569802933106	-590.726204343364
-33.3469802933106	-586.17456827297
-33.3369802933106	-581.695737471013
-33.3269802933106	-577.287971506516
-33.3169802933106	-572.949584974756
-33.3069802933106	-568.678945339615
-33.2969802933106	-564.474470876659
-33.2869802933106	-560.334628711512
-33.2769802933106	-556.257932948409
-33.2669802933106	-552.242942884125
-33.2569802933106	-548.288261302781
-33.2469802933106	-544.39253284727
-33.2369802933106	-540.55444246334
-33.2269802933106	-536.772713912547
-33.2169802933106	-533.046108350585
-33.2069802933106	-529.373422967631
-33.1969802933106	-525.753489687597
-33.1869802933106	-522.185173923312
-33.1769802933106	-518.66737338487
-33.1669802933106	-515.199016938489
-33.1569802933106	-511.779063513426
-33.1469802933106	-508.40650105458
-33.1369802933106	-505.08034551859
-33.1269802933106	-501.799639911322
-33.1169802933106	-498.563453364774
-33.1069802933106	-495.370880251526
-33.0969802933106	-492.221039334968
-33.0869802933106	-489.113072953627
-33.0769802933106	-486.046146238012
-33.0669802933106	-483.01944635847
-33.0569802933106	-480.032181802633
-33.0469802933106	-477.083581681103
-33.0369802933106	-474.172895060105
-33.0269802933106	-471.299390319874
-33.0169802933106	-468.462354537656
-33.0069802933106	-465.661092894196
-32.9969802933106	-462.8949281027
-32.9869802933106	-460.163199859272
-32.9769802933106	-457.465264313897
-32.9669802933106	-454.800493561074
-32.9569802933106	-452.168275149253
-32.9469802933106	-449.568011608277
-32.9369802933106	-446.999119994055
-32.9269802933106	-444.461031449743
-32.9169802933106	-441.953190782736
-32.9069802933106	-439.47505605681
-32.8969802933106	-437.026098198788
-32.8869802933106	-434.605800619128
-32.8769802933107	-432.213658845862
-32.8669802933107	-429.849180171333
-32.8569802933107	-427.511883311235
-32.8469802933107	-425.201298075425
-32.8369802933107	-422.916965050063
-32.8269802933107	-420.65843529062
-32.8169802933107	-418.42527002531
-32.8069802933107	-416.217040368558
-32.7969802933107	-414.033327044095
-32.7869802933107	-411.8737201173
-32.7769802933107	-409.737818736454
-32.7669802933107	-407.625230882528
-32.7569802933107	-405.535573127218
-32.7469802933107	-403.468470398869
-32.7369802933107	-401.423555756029
-32.7269802933107	-399.400470168314
-32.7169802933107	-397.39886230433
-32.7069802933107	-395.418388326377
-32.6969802933107	-393.458711691691
-32.6869802933107	-391.519502959971
-32.6769802933107	-389.600439606978
-32.6669802933107	-387.701205843965
-32.6569802933107	-385.821492442741
-32.6469802933107	-383.960996566152
-32.6369802933107	-382.1194216038
-32.6269802933107	-380.296477012794
-32.6169802933107	-378.491878163373
-32.6069802933107	-376.705346189206
-32.5969802933107	-374.936607842233
-32.5869802933107	-373.185395351853
-32.5769802933107	-371.451446288343
-32.5669802933107	-369.734503430328
-32.5569802933107	-368.034314636191
-32.5469802933107	-366.350632719265
-32.5369802933107	-364.683215326688
-32.5269802933107	-363.031824821801
-32.5169802933107	-361.396228169953
-32.5069802933107	-359.776196827615
-32.4969802933107	-358.171506634684
-32.4869802933107	-356.581937709867
-32.4769802933107	-355.007274349051
-32.4669802933107	-353.447304926555
-32.4569802933107	-351.901821799165
-32.4469802933107	-350.370621212877
-32.4369802933107	-348.853503212233
-32.4269802933107	-347.350271552198
-32.4169802933107	-345.860733612463
-32.4069802933107	-344.384700314123
-32.3969802933107	-342.921986038641
-32.3869802933107	-341.47240854902
-32.3769802933108	-340.035788913128
-32.3669802933108	-338.611951429097
-32.3569802933108	-337.200723552732
-32.3469802933108	-335.801935826872
-32.3369802933108	-334.415421812631
-32.3269802933108	-333.041018022483
-32.3169802933108	-331.678563855103
-32.3069802933108	-330.327901531934
-32.2969802933108	-328.988876035426
-32.2869802933108	-327.661335048874
-32.2769802933108	-326.345128897838
-32.2669802933108	-325.040110493068
-32.2569802933108	-323.746135274914
-32.2469802933108	-322.463061159151
-32.2369802933108	-321.190748484202
-32.2269802933108	-319.9290599597
-32.2169802933108	-318.677860616351
-32.2069802933108	-317.437017757076
-32.1969802933108	-316.206400909365
-32.1869802933108	-314.98588177884
-32.1769802933108	-313.775334203967
-32.1669802933108	-312.574634111895
-32.1569802933108	-311.383659475394
-32.1469802933108	-310.202290270841
-32.1369802933108	-309.030408437248
-32.1269802933108	-307.86789783629
-32.1169802933108	-306.714644213301
-32.1069802933108	-305.570535159215
-32.0969802933108	-304.435460073435
-32.0869802933108	-303.309310127587
-32.0769802933108	-302.191978230138
-32.0669802933108	-301.083358991874
-32.0569802933108	-299.983348692179
-32.0469802933108	-298.891845246124
-32.0369802933108	-297.808748172334
-32.0269802933108	-296.733958561595
-32.0169802933108	-295.667379046214
-32.0069802933108	-294.608913770076
-31.9969802933108	-293.55846835941
-31.9869802933108	-292.515949894219
-31.9769802933108	-291.481266880377
-31.9669802933108	-290.454329222362
-31.9569802933108	-289.435048196611
-31.9469802933108	-288.423336425486
-31.9369802933108	-287.419107851823
-31.9269802933108	-286.422277714067
-31.9169802933108	-285.432762521958
-31.9069802933108	-284.450480032763
-31.8969802933108	-283.475349228046
-31.8869802933108	-282.507290290946
-31.8769802933108	-281.546224583962
-31.8669802933108	-280.592074627237
-31.8569802933108	-279.644764077306
-31.8469802933108	-278.704217706319
-31.8369802933108	-277.77036138172
-31.8269802933108	-276.84312204636
-31.8169802933108	-275.92242769905
-31.8069802933108	-275.008207375528
-31.7969802933108	-274.10039112984
-31.7869802933108	-273.198910016122
-31.7769802933108	-272.303696070765
-31.7669802933108	-271.414682294964
-31.7569802933108	-270.531802637641
-31.7469802933108	-269.654991978727
-31.7369802933108	-268.784186112788
-31.7269802933108	-267.919321733013
-31.7169802933108	-267.060336415518
-31.7069802933108	-266.207168603993
-31.6969802933108	-265.359757594657
-31.6869802933108	-264.518043521533
-31.6769802933108	-263.681967342022
-31.6669802933108	-262.851470822774
-31.6569802933108	-262.026496525853
-31.6469802933108	-261.206987795181
-31.6369802933108	-260.392888743259
-31.6269802933108	-259.584144238157
-31.6169802933108	-258.780699890769
-31.6069802933108	-257.982502042322
-31.5969802933108	-257.189497752142
-31.5869802933108	-256.401634785657
-31.5769802933108	-255.618861602646
-31.5669802933108	-254.841127345716
-31.5569802933108	-254.068381829016
-31.5469802933108	-253.300575527163
-31.5369802933108	-252.537659564397
-31.5269802933107	-251.779585703942
-31.5169802933107	-251.026306337576
-31.5069802933107	-250.277774475406
-31.4969802933107	-249.533943735844
-31.4869802933107	-248.794768335773
-31.4769802933107	-248.060203080904
-31.4669802933107	-247.330203356319
-31.4569802933107	-246.6047251172
-31.4469802933107	-245.883724879725
-31.4369802933107	-245.167159712151
-31.4269802933107	-244.454987226052
-31.4169802933107	-243.747165567738
-31.4069802933107	-243.043653409824
-31.3969802933107	-242.344409942962
-31.3869802933107	-241.649394867732
-31.3769802933107	-240.95856838668
-31.3669802933107	-240.271891196504
-31.3569802933107	-239.589324480391
-31.3469802933107	-238.910829900488
-31.3369802933107	-238.236369590522
-31.3269802933107	-237.565906148544
-31.3169802933107	-236.89940262982
-31.3069802933107	-236.236822539837
-31.2969802933107	-235.578129827453
-31.2869802933107	-234.923288878158
-31.2769802933107	-234.272264507462
-31.2669802933107	-233.625021954409
-31.2569802933107	-232.981526875197
-31.2469802933107	-232.341745336919
-31.2369802933107	-231.705643811417
-31.2269802933107	-231.073189169243
-31.2169802933107	-230.444348673729
-31.2069802933107	-229.819089975163
-31.1969802933107	-229.197381105064
-31.1869802933107	-228.579190470566
-31.1769802933107	-227.964486848894
-31.1669802933107	-227.353239381937
-31.1569802933107	-226.745417570925
-31.1469802933107	-226.140991271185
-31.1369802933107	-225.539930686999
-31.1269802933107	-224.942206366549
-31.1169802933107	-224.347789196947
-31.1069802933107	-223.756650399351
-31.0969802933107	-223.168761524167
-31.0869802933107	-222.584094446333
-31.0769802933107	-222.002621360682
-31.0669802933107	-221.424314777387
-31.0569802933107	-220.84914751748
-31.0469802933107	-220.277092708449
-31.0369802933107	-219.708123779908
-31.0269802933107	-219.142214459346
-31.0169802933107	-218.579338767936
-31.0069802933107	-218.019471016426
-30.9969802933107	-217.46258580109
-30.9869802933107	-216.908657999753
-30.9769802933107	-216.357662767879
-30.9669802933107	-215.809575534724
-30.9569802933107	-215.264371999549
-30.9469802933107	-214.722028127906
-30.9369802933107	-214.182520147974
-30.9269802933107	-213.645824546958
-30.9169802933107	-213.111918067555
-30.9069802933107	-212.580777704462
-30.8969802933107	-212.052380700958
-30.8869802933106	-211.526704545526
-30.8769802933106	-211.003726968544
-30.8669802933106	-210.483425939016
-30.8569802933106	-209.965779661365
-30.8469802933106	-209.450766572275
-30.8369802933106	-208.93836533758
-30.8269802933106	-208.428554849207
-30.8169802933106	-207.921314222168
-30.8069802933106	-207.416622791593
-30.7969802933106	-206.914460109822
-30.7869802933106	-206.414805943529
-30.7769802933106	-205.917640270901
-30.7669802933106	-205.422943278858
-30.7569802933106	-204.930695360317
-30.7469802933106	-204.440877111501
-30.7369802933106	-203.953469329282
-30.7269802933106	-203.468453008577
-30.7169802933106	-202.985809339773
-30.7069802933106	-202.505519706202
-30.6969802933106	-202.027565681646
-30.6869802933106	-201.551929027885
-30.6769802933106	-201.078591692285
-30.6669802933106	-200.607535805417
-30.6569802933106	-200.138743678715
-30.6469802933106	-199.672197802172
-30.6369802933106	-199.207880842066
-30.6269802933106	-198.745775638727
-30.6169802933106	-198.28586520433
-30.6069802933106	-197.828132720727
-30.5969802933106	-197.372561537312
-30.5869802933106	-196.919135168911
-30.5769802933106	-196.467837293713
-30.5669802933106	-196.018651751223
-30.5569802933106	-195.571562540255
-30.5469802933106	-195.126553816943
-30.5369802933106	-194.683609892794
-30.5269802933106	-194.242715232757
-30.5169802933106	-193.803854453334
-30.5069802933106	-193.367012320708
-30.4969802933106	-192.9321737489
-30.4869802933106	-192.49932379796
-30.4769802933106	-192.068447672177
-30.4669802933106	-191.639530718318
-30.4569802933106	-191.21255842389
-30.4469802933106	-190.787516415432
-30.4369802933106	-190.364390456827
-30.4269802933106	-189.943166447644
-30.4169802933106	-189.523830421492
-30.4069802933106	-189.106368544414
-30.3969802933106	-188.690767113291
-30.3869802933106	-188.277012554272
-30.3769802933106	-187.865091421232
-30.3669802933106	-187.454990394245
-30.3569802933106	-187.046696278079
-30.3469802933106	-186.640196000718
-30.3369802933106	-186.235476611899
-30.3269802933106	-185.832525281673
-30.3169802933106	-185.43132929898
-30.3069802933106	-185.031876070257
-30.2969802933106	-184.634153118051
-30.2869802933106	-184.238148079657
-30.2769802933106	-183.84384870578
-30.2669802933106	-183.451242859208
-30.2569802933106	-183.060318513504
-30.2469802933105	-182.671063751723
-30.2369802933105	-182.283466765136
-30.2269802933105	-181.897515851985
-30.2169802933105	-181.513199416239
-30.2069802933105	-181.130505966381
-30.1969802933105	-180.749424114203
-30.1869802933105	-180.369942573622
-30.1769802933105	-179.992050159508
-30.1669802933105	-179.615735786533
-30.1569802933105	-179.24098846803
-30.1469802933105	-178.867797314869
-30.1369802933105	-178.496151534354
-30.1269802933105	-178.126040429123
-30.1169802933105	-177.757453396076
-30.1069802933105	-177.390379925306
-30.0969802933105	-177.02480959905
-30.0869802933105	-176.660732090653
-30.0769802933105	-176.298137163548
-30.0669802933105	-175.937014670242
-30.0569802933105	-175.577354551324
-30.0469802933105	-175.219146834483
-30.0369802933105	-174.862381633533
-30.0269802933105	-174.507049147463
-30.0169802933105	-174.153139659486
-30.0069802933105	-173.800643536112
-29.9969802933105	-173.449551226222
-29.9869802933105	-173.099853260167
-29.9769802933105	-172.751540248864
-29.9669802933105	-172.404602882915
-29.9569802933105	-172.059031931733
-29.9469802933105	-171.714818242678
-29.9369802933105	-171.371952740209
-29.9269802933105	-171.030426425038
-29.9169802933105	-170.690230373305
-29.9069802933105	-170.351355735757
-29.8969802933105	-170.013793736937
-29.8869802933105	-169.677535674388
